IDS	gEBV
animal1366	1.3638380765914917
animal9373	-0.8490409851074219
animal1552	-1.0610934495925903
animal6233	-0.4394436478614807
animal2991	0.15717190504074097
animal2253	-1.2134031057357788
animal7106	-0.5872033834457397
animal495	-0.35764947533607483
animal7550	-0.04093526303768158
animal4748	-1.9621325731277466
animal6514	0.47937190532684326
animal164	2.2659456729888916
animal6493	-2.168848991394043
animal8180	-0.1240476667881012
animal9143	-0.27174803614616394
animal6135	-0.19196005165576935
animal7981	0.27646932005882263
animal502	1.7468894720077515
animal1342	0.4038420617580414
animal7333	2.0325026512145996
animal2820	2.2975475788116455
animal3938	0.8075547814369202
animal9744	-1.1362394094467163
animal2876	-0.9486795663833618
animal3725	-1.301574468612671
animal9836	0.1380092352628708
animal5960	-0.2543632388114929
animal2789	-1.0075485706329346
animal5521	-0.11402459442615509
animal5382	0.1648426204919815
animal9008	0.27380603551864624
animal6330	-0.7234243154525757
animal5924	0.7062358260154724
animal7446	0.9710519313812256
animal4995	-0.7710610032081604
animal1041	2.4938650131225586
animal9478	-1.5199193954467773
animal1227	-0.646611750125885
animal3912	0.1536761075258255
animal291	2.3145132064819336
animal1467	0.4633958339691162
animal2111	0.15355704724788666
animal1147	-1.0450423955917358
animal1144	0.525974452495575
animal5853	0.1759086549282074
animal1179	-1.0701881647109985
animal6866	-0.8798320889472961
animal9358	-0.8865697979927063
animal2225	1.2150521278381348
animal9354	-1.527599811553955
animal3710	-0.1296485811471939
animal3384	1.9512313604354858
animal8084	-0.3081599473953247
animal4997	-0.3005828261375427
animal6863	0.16029594838619232
animal6411	0.5165858268737793
animal2664	-0.9592157006263733
animal1802	0.5869787931442261
animal6089	-0.5554450154304504
animal3176	-0.5598133206367493
animal1436	-2.0430026054382324
animal7152	-1.556435227394104
animal7145	-1.2598129510879517
animal5892	0.3341243863105774
animal1313	0.32063761353492737
animal1370	2.79298996925354
animal9665	-0.8731741905212402
animal7775	-0.3492133617401123
animal9835	-0.10975266247987747
animal8896	-0.969670295715332
animal8203	0.2576450705528259
animal928	-1.3964593410491943
animal5607	-0.0819997787475586
animal5858	-0.01815956085920334
animal1701	0.5854582190513611
animal8639	1.0793925523757935
animal4993	-0.518356204032898
animal1347	0.3177427053451538
animal2318	0.6599379181861877
animal9533	-0.8340200185775757
animal7228	-0.3606683015823364
animal4514	2.22379207611084
animal3691	-0.0901523008942604
animal116	-1.4509518146514893
animal440	0.14459575712680817
animal9065	0.5485334992408752
animal5653	-0.27326542139053345
animal1663	0.43221133947372437
animal795	1.119486689567566
animal7928	-0.27384600043296814
animal1292	-1.4378693103790283
animal5503	0.01857607439160347
animal739	0.3208126127719879
animal9378	-0.47234469652175903
animal1361	-0.4185880422592163
animal3652	-1.261418104171753
animal6590	2.467916488647461
animal3666	1.083807349205017
animal3958	5.128636837005615
animal3891	-0.25648200511932373
animal1675	-1.0490164756774902
animal7840	-0.9468215703964233
animal2400	-0.9231203198432922
animal3375	1.6217020750045776
animal295	0.2512887120246887
animal2938	-1.930055856704712
animal1184	-0.23034344613552094
animal5397	1.4062068462371826
animal18	2.185227394104004
animal1142	-0.7005729675292969
animal7063	-1.5196360349655151
animal5189	-1.3930714130401611
animal6496	0.7446316480636597
animal6236	1.1736869812011719
animal1151	0.10598710179328918
animal2634	-0.17860054969787598
animal7087	1.7022228240966797
animal4872	0.10277094691991806
animal6219	1.165152907371521
animal7351	-0.3009069561958313
animal6908	-0.7327393889427185
animal4034	1.4704785346984863
animal6678	0.7233209609985352
animal3190	-0.4149820804595947
animal5496	1.7782623767852783
animal9263	0.26009032130241394
animal6448	-0.7036523222923279
animal4113	1.9332793951034546
animal2884	-0.5840697288513184
animal4057	1.4365448951721191
animal929	-1.5883779525756836
animal6176	0.6016682982444763
animal9448	1.005919337272644
animal400	0.2077436000108719
animal6298	-0.3930679261684418
animal4753	-0.8728920817375183
animal6961	-0.7312173247337341
animal7517	0.9084717631340027
animal1949	0.43471720814704895
animal6864	0.41010236740112305
animal8769	-1.3827409744262695
animal9605	-1.53689706325531
animal5556	1.3192987442016602
animal438	0.46894749999046326
animal9129	3.1123104095458984
animal6739	-0.5723780393600464
animal600	-0.08002021908760071
animal1764	-0.4905363917350769
animal3388	-0.11756421625614166
animal9998	-0.5278884172439575
animal8640	-0.20503301918506622
animal1352	0.4014890491962433
animal1493	0.19694167375564575
animal9508	-0.9520930051803589
animal3502	-0.5743499398231506
animal5094	0.06360889226198196
animal8375	0.41376087069511414
animal2182	0.6708725690841675
animal4482	2.7678415775299072
animal5222	1.4700888395309448
animal64	1.7046325206756592
animal9730	-1.660273790359497
animal9079	0.30523359775543213
animal8272	0.8861583471298218
animal9380	-0.014430291950702667
animal6762	-0.05646872892975807
animal9784	-0.2791803479194641
animal1154	-1.16036856174469
animal9971	1.5201236009597778
animal8920	-0.5711650848388672
animal9497	-1.0669611692428589
animal3551	0.7758535742759705
animal1825	0.0986778736114502
animal8710	-0.3675853908061981
animal5042	0.30130207538604736
animal7521	-0.7438743114471436
animal956	1.4295482635498047
animal7547	1.0772342681884766
animal6008	0.3890290856361389
animal8829	-0.9716994166374207
animal8512	-1.0657292604446411
animal5982	2.437680721282959
animal8822	-0.8925049901008606
animal1190	-0.9719669818878174
animal7619	0.8679608702659607
animal364	0.05627517029643059
animal2049	0.7892584204673767
animal1815	-0.40084582567214966
animal482	-1.5372434854507446
animal3784	-0.13669215142726898
animal7645	-0.35120001435279846
animal9829	0.606712281703949
animal394	-0.5840235948562622
animal2051	1.115636944770813
animal4925	-0.011516669765114784
animal1247	1.0238357782363892
animal5003	2.3790385723114014
animal1146	0.15876175463199615
animal5840	1.545069932937622
animal4023	1.870404839515686
animal2272	1.6508930921554565
animal9401	-1.0680227279663086
animal2410	1.4954897165298462
animal4369	-0.5327708721160889
animal4167	-0.7977292537689209
animal8086	-0.620465099811554
animal7266	0.7239237427711487
animal2194	-0.20303505659103394
animal8991	-1.365058422088623
animal1094	-0.3779783844947815
animal4669	0.020531898364424706
animal9095	-0.010632894933223724
animal140	1.8756335973739624
animal4633	-1.2540597915649414
animal7623	1.8286364078521729
animal9384	-0.19133955240249634
animal1991	-0.6257045269012451
animal3293	0.7732044458389282
animal534	-1.2874258756637573
animal3636	-0.44032254815101624
animal2882	1.6960679292678833
animal8751	0.7144492864608765
animal5636	0.5169165730476379
animal876	-0.24992182850837708
animal8034	-1.1433229446411133
animal7201	1.2003324031829834
animal1604	-0.2660074830055237
animal9612	1.1702654361724854
animal6243	1.2522741556167603
animal7348	0.6613262891769409
animal809	1.9254451990127563
animal8120	-2.5382180213928223
animal9517	-1.155885100364685
animal9743	-0.9265714883804321
animal4116	2.865873336791992
animal9262	-0.7110884189605713
animal2042	1.4678716659545898
animal3495	-0.5820989012718201
animal9905	1.371700644493103
animal9960	-2.106468915939331
animal742	1.4581226110458374
animal5162	-0.7883915305137634
animal276	0.5984829664230347
animal770	-0.9847596883773804
animal4265	-0.7946527600288391
animal5194	-1.8302475214004517
animal8984	-0.14065374433994293
animal5951	-1.6176509857177734
animal8843	-1.5780705213546753
animal6371	0.5485821962356567
animal6938	-1.666130781173706
animal7214	-1.3378922939300537
animal6946	-1.243593454360962
animal2481	-1.7788898944854736
animal1336	2.7590134143829346
animal748	3.735694408416748
animal5234	-0.06330457329750061
animal7996	-0.29123035073280334
animal7462	1.6529104709625244
animal7474	-1.6234773397445679
animal5806	1.7932366132736206
animal2519	0.43208712339401245
animal3228	-0.9060534834861755
animal919	-1.5654805898666382
animal6402	2.6434755325317383
animal8720	-0.8446370959281921
animal2483	0.07856373488903046
animal9238	0.2785431146621704
animal7801	0.6808220744132996
animal4985	1.0834786891937256
animal477	0.9593291878700256
animal5866	-0.6535124182701111
animal9959	2.5386831760406494
animal7238	1.2066043615341187
animal7269	2.209587812423706
animal5058	0.46894872188568115
animal7518	-0.17758826911449432
animal1191	-0.6782037615776062
animal8529	1.926037073135376
animal3359	0.07012875378131866
animal657	-0.32757213711738586
animal6610	-0.18382012844085693
animal4795	1.1232047080993652
animal9989	-0.7695204615592957
animal866	1.1503138542175293
animal4991	-2.292496919631958
animal3109	-0.4919339716434479
animal8676	-0.08269964158535004
animal3420	0.4640577435493469
animal3659	0.20111897587776184
animal4703	0.23742125928401947
animal9221	-1.1537007093429565
animal7545	-1.1539175510406494
animal3004	-0.26157674193382263
animal7799	-1.167349100112915
animal1732	0.7353217601776123
animal6518	-0.40916708111763
animal5059	1.690856695175171
animal4026	1.8034145832061768
animal5104	-1.406648874282837
animal5037	2.3194210529327393
animal9501	-0.585378885269165
animal3214	-0.5094520449638367
animal4337	-2.2208433151245117
animal1888	1.547000765800476
animal9876	1.5733474493026733
animal7403	1.2156494855880737
animal8421	0.3484453558921814
animal1977	0.5544404983520508
animal2228	0.6437728404998779
animal6754	-0.6457933187484741
animal3089	-0.7848457098007202
animal3794	0.9655720591545105
animal6240	1.2789500951766968
animal7628	-1.0048068761825562
animal671	-1.9164226055145264
animal5586	1.2146201133728027
animal7167	-1.591640591621399
animal4212	1.1723564863204956
animal8636	0.7781312465667725
animal7376	-0.7833974957466125
animal4894	1.2597392797470093
animal6770	-1.484148383140564
animal3963	-0.6919554471969604
animal7329	1.33648681640625
animal3312	-0.6230732798576355
animal3005	0.7301717400550842
animal4845	1.6586867570877075
animal7557	1.155462622642517
animal4870	-0.9162310361862183
animal2619	0.10506867617368698
animal776	0.5658991932868958
animal3777	-0.029783885926008224
animal7300	-0.053273655474185944
animal7420	-0.27735790610313416
animal8373	1.1202234029769897
animal6189	-0.8301954865455627
animal7647	0.6455044746398926
animal7040	-1.313559889793396
animal5553	0.9643858671188354
animal8031	-0.7179907560348511
animal1332	-0.06919698417186737
animal7136	-1.3736339807510376
animal7582	-0.6801717877388
animal2720	1.96969735622406
animal1397	0.4887722134590149
animal5977	0.31865376234054565
animal1743	-0.41628196835517883
animal4705	-0.638465166091919
animal5054	0.6833838224411011
animal6400	-1.6397005319595337
animal3972	1.363067626953125
animal8438	0.4329322576522827
animal7183	2.5044901371002197
animal5991	-2.323131561279297
animal4856	-1.194957971572876
animal2830	2.2809383869171143
animal8068	-1.500247597694397
animal195	1.9381535053253174
animal4840	1.9382890462875366
animal7642	0.5136489272117615
animal7186	0.1166483536362648
animal5368	-0.19321273267269135
animal5955	-0.643378496170044
animal2273	-0.19279654324054718
animal5473	-2.2037718296051025
animal4007	-0.4995112717151642
animal9656	-0.6323962807655334
animal1456	-0.4450587034225464
animal5572	-1.0080727338790894
animal2662	-0.3606184720993042
animal2131	-0.9667272567749023
animal8987	-0.6019790172576904
animal4449	0.2708180844783783
animal4228	1.169893741607666
animal7399	0.46365121006965637
animal5614	0.8695858120918274
animal8393	0.23136526346206665
animal1001	2.2200119495391846
animal3596	-0.993190586566925
animal7851	-1.1436529159545898
animal4090	0.10540120303630829
animal8207	-0.3954395651817322
animal7131	-1.0252045392990112
animal6644	-0.18099156022071838
animal3591	-0.5478745698928833
animal4352	0.6291295289993286
animal8721	-1.687962532043457
animal6348	1.5532838106155396
animal490	-0.1582919955253601
animal8345	1.4942116737365723
animal1541	-0.33079957962036133
animal8565	-1.1515685319900513
animal430	1.2504743337631226
animal1018	-1.3996063470840454
animal4815	-0.15890413522720337
animal4278	-0.4628927707672119
animal948	-1.890687346458435
animal6575	0.09249109774827957
animal8675	-1.0933490991592407
animal5460	-0.32913991808891296
animal8443	-0.569828450679779
animal915	-1.0396004915237427
animal8009	-0.42993345856666565
animal6964	0.9595498442649841
animal704	0.4370882213115692
animal7916	-0.08037769794464111
animal7160	-0.981265664100647
animal6904	0.005281729158014059
animal1466	0.30111366510391235
animal7841	-1.7610880136489868
animal7406	-0.38873183727264404
animal789	-0.28353238105773926
animal8583	-0.6555479764938354
animal7807	0.3596240282058716
animal6349	-0.9287294149398804
animal1063	3.4711368083953857
animal2461	0.3269496262073517
animal5257	1.5813539028167725
animal850	2.1661376953125
animal4763	-1.4728549718856812
animal455	-1.2018157243728638
animal6897	-0.3352203667163849
animal9396	1.6570767164230347
animal4962	0.9003821015357971
animal5819	0.4566074311733246
animal9327	-2.174207925796509
animal8188	-0.022933127358555794
animal6019	-0.8035669922828674
animal6017	-1.3722748756408691
animal3773	-0.7440420389175415
animal6689	-0.1384020745754242
animal8457	-0.6173135042190552
animal4978	1.087846279144287
animal356	2.2345619201660156
animal4246	0.34616345167160034
animal1970	0.22593821585178375
animal4559	0.3254085183143616
animal206	2.5519914627075195
animal2580	1.8874984979629517
animal598	-0.05187130719423294
animal4801	-1.1184005737304688
animal6661	0.9716843962669373
animal4370	-1.488801121711731
animal4911	-0.2667216360569
animal9413	-0.7354905605316162
animal1294	2.284402370452881
animal5166	-1.2718230485916138
animal4481	-0.8386675119400024
animal2092	0.1684049367904663
animal4595	0.08485887944698334
animal3204	-0.7238402366638184
animal3766	0.3195387125015259
animal8353	-0.7255458235740662
animal7882	-1.0255759954452515
animal1878	-1.2269659042358398
animal1599	1.669134259223938
animal7683	-0.8838717937469482
animal4757	-1.1731574535369873
animal6390	-1.552093505859375
animal8315	-0.4265260398387909
animal1182	0.33973705768585205
animal6211	1.1020278930664062
animal1341	-0.051327235996723175
animal9510	0.0072996714152395725
animal3435	0.21347489953041077
animal5416	0.45401090383529663
animal8516	0.1988462656736374
animal4555	-0.42245855927467346
animal1356	-0.30597516894340515
animal8095	0.6826311349868774
animal8981	-0.6451816558837891
animal2152	0.21860989928245544
animal797	-1.910714030265808
animal4229	-0.17080408334732056
animal9325	-0.5683527588844299
animal3697	-0.9917969107627869
animal1113	0.5715779066085815
animal5147	-1.9764600992202759
animal2609	0.7403926849365234
animal7865	0.5909989476203918
animal9899	-0.46042269468307495
animal4429	-0.956823468208313
animal413	0.7607540488243103
animal7129	-0.04508279263973236
animal6195	-0.05947490409016609
animal1474	0.2556464672088623
animal2864	0.8755500912666321
animal924	-0.0032706432975828648
animal1812	-0.14947767555713654
animal9243	-0.6605254411697388
animal1787	-1.784614086151123
animal489	0.2568803131580353
animal1873	0.8217058181762695
animal3074	0.4606212377548218
animal365	0.3473365008831024
animal2011	-0.21384386718273163
animal995	1.2167903184890747
animal2588	0.4167333245277405
animal8601	-0.3492031395435333
animal1409	0.06927373260259628
animal3918	0.1944187581539154
animal1404	-0.2892623245716095
animal7839	1.2551076412200928
animal2215	-0.7966724634170532
animal5213	-0.3198891580104828
animal9461	0.2828974425792694
animal493	-0.1634041666984558
animal6475	-0.7303839325904846
animal5411	-0.8644854426383972
animal396	0.3920237123966217
animal8924	0.12879019975662231
animal7666	-0.5987286567687988
animal7494	-0.4759303033351898
animal8650	0.8358371257781982
animal3726	-0.4584410786628723
animal3115	0.5282900333404541
animal7580	0.4730122685432434
animal7713	0.49270617961883545
animal726	-1.0428763628005981
animal7408	-0.9181392788887024
animal3964	-1.0246363878250122
animal8555	-0.11136312782764435
animal2299	-0.14413237571716309
animal9785	1.512475848197937
animal7909	-0.3377057611942291
animal6696	-0.11833009868860245
animal3862	0.6582770347595215
animal7831	-0.0606955848634243
animal2988	1.4386563301086426
animal7118	-1.2203190326690674
animal423	-1.1443029642105103
animal2343	-0.3908873200416565
animal8865	0.11638960242271423
animal9156	-1.1970378160476685
animal5794	0.04529636353254318
animal4963	-0.0064728292636573315
animal1624	0.9207785129547119
animal314	0.08466885983943939
animal6618	0.7095093131065369
animal3742	-0.22512593865394592
animal7375	0.06089804694056511
animal8302	0.4136802852153778
animal3907	-1.068835973739624
animal9567	-0.4154345691204071
animal2103	-0.30672043561935425
animal2135	0.9567785263061523
animal2056	0.4468483626842499
animal6555	-0.8601474165916443
animal9920	0.5033406019210815
animal2265	-0.3992988169193268
animal3155	0.07072471082210541
animal9845	-0.6245564818382263
animal3660	-1.4210082292556763
animal5817	-0.9773852825164795
animal2493	-0.24827301502227783
animal4166	0.6319205164909363
animal9158	-0.6067451238632202
animal2853	0.6140785217285156
animal2058	-0.9831589460372925
animal5873	1.024309515953064
animal9672	1.2179124355316162
animal1917	0.3422529697418213
animal8783	0.38438913226127625
animal6150	0.7085614800453186
animal2115	-0.03337167203426361
animal6144	0.5684713125228882
animal4549	-0.306278795003891
animal4245	-1.550795078277588
animal2903	-1.3901838064193726
animal3136	-1.838244080543518
animal7673	-0.9380167126655579
animal8571	-0.49121472239494324
animal4214	-0.4330928921699524
animal6617	0.46627503633499146
animal3932	0.06753917038440704
animal1252	-0.09611768275499344
animal8249	0.03152453154325485
animal3076	-0.4117615222930908
